   7.50000000       1808.04333    
   7.60000038       1998.19751    
   7.70000076       2208.35034    
   7.80000114       2440.60547    
   7.89999962       2697.28198    
   8.00000000       2980.95850    
   8.10000038       3294.46973    
   8.20000076       3640.95361    
   8.30000114       4023.87744    
   8.39999962       4447.06543    
   8.50000000       4914.76953    
   8.60000038       5431.66211    
   8.70000076       6002.91748    
   8.80000114       6634.25146    
   8.89999962       7331.97070    
   9.00000000       8103.08398    
   9.10000038       8955.29590    
   9.20000076       9897.13672    
   9.30000114       10938.0312    
   9.39999962       12088.3760    
   9.50000000       13359.7266    
   9.60000038       14764.7871    
   9.70000076       16317.6201    
   9.80000114       18033.7656    
   9.89999962       19930.3633    
